,Python/is_empty1,Python/is_empty2,C++/is_empty_spot29,C++/is_empty_atva19,C++/is_empty_spot28,C++/old_is_empty,/result,aut/states,aut/edges,aut/sccs,aut/ntsccs,aut/nrsccs,aut/nrstates,aut/sets,aut/acc,/bench
1308,0.24444073002086952,0.051441607193555686,0.013186477599083446,0.013157405800302512,0.0132064254488796,0.17742691250168718,TTTTTT,65,463,16,13,8,57,7,Fin(0) & (Inf(1) | Fin(2)) & Fin(3) & (Inf(4) | (Fin(5) & Inf(6))),ltlcross
1309,0.2602967590210028,0.15244665098725818,0.03418901729746722,0.03405082090175711,0.0340065506985411,0.28913751197978854,TTTTTT,66,529,17,14,8,57,7,(Inf(0) | (Fin(1) & (Inf(2) | Fin(3)))) & (Inf(4) | (Fin(5) & Inf(6))),ltlcross
1310,0.5395606620004401,0.2230547250364907,0.04432369399582967,0.043876206397544595,0.04372920439345762,0.45148952200543135,TTTTTT,98,1165,19,18,11,90,6,Fin(0) & (Inf(1) | Fin(2)) & (Inf(3) | (Fin(4) & Inf(5))),ltlcross
1311,0.49149128806311637,0.2519742329604924,0.05056355979759246,0.05068852819968015,0.05083769999910146,0.4510647099232301,TTTTTT,98,1165,19,18,10,88,6,Fin(0) & (Inf(1) | Fin(2)) & (Inf(3) | (Fin(4) & Inf(5))),ltlcross
1312,0.6059048341121525,0.39597526390571147,0.07556214760988951,0.0748378835967742,0.07484721600776538,0.46484150004107505,TTTTTT,41,947,9,8,5,37,17,Fin(0) & (Inf(1) | Fin(2)) & ((Inf(3)&Inf(4)) | (Fin(5) & (Inf(6) | Fin(7))) | Inf(8) | Fin(9)) & (((Inf(10) | (Fin(11) & Inf(12))) & Inf(13)) | ((Fin(14)|Fin(15)) & Fin(16))),ltlcross
1313,1.0297171751153655,0.4393902859883383,0.11774676651111804,0.11602829850744456,0.11548067498370074,1.3811506750062108,TTTTTT,255,2984,64,42,16,199,10,Fin(0) & (Inf(1) | Fin(2)) & Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | Fin(9)))))),ltlcross
1314,0.6585070219589397,0.2672966750105843,0.057170093001332134,0.05717273040208966,0.05686520860763267,0.527526892023161,TTTTTT,119,1579,34,33,15,98,6,Fin(0) & (Inf(1) | Fin(2)) & (Inf(3) | (Fin(4) & Inf(5))),ltlcross
1315,0.5991761019686237,0.29295227403054014,0.06333298500394449,0.06270900539821014,0.06314757339423523,0.5110221599461511,TTTTTT,119,1579,34,33,14,96,6,Fin(0) & (Inf(1) | Fin(2)) & (Inf(3) | (Fin(4) & Inf(5))),ltlcross
1316,0.8355489720124751,0.553802912007086,0.10185577100492083,0.10007500500069,0.09984252849244513,0.5877332920208573,TTTTTT,56,1097,19,19,9,46,17,Fin(0) & (Inf(1) | Fin(2)) & ((Inf(3)&Inf(4)) | (Fin(5) & (Inf(6) | Fin(7))) | Inf(8) | Fin(9)) & (((Inf(10) | (Fin(11) & Inf(12))) & Inf(13)) | ((Fin(14)|Fin(15)) & Fin(16))),ltlcross
1317,1.1358304548775777,0.4481436599744484,0.12642083599348553,0.12503398448461667,0.12550620650290512,1.5867586701642722,TTTTTT,270,3612,71,54,20,213,10,Fin(0) & (Inf(1) | Fin(2)) & Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | Fin(9)))))),ltlcross
1318,0.6024331119842827,0.4196577580878511,0.11717377399327233,0.10946769651491195,0.108101195510244,0.5885799919487908,TTTTTT,51,1153,17,16,11,45,17,(((Fin(0)|Fin(1)) & ((Inf(2) & Fin(3)) | Inf(4)) & Inf(5) & Fin(6)) | (((Fin(7) & (Inf(8) | Fin(9))) | Fin(10)) & ((Inf(11)&Inf(12)) | Inf(13)))) & (Inf(14) | (Fin(15) & Inf(16))),ltlcross
1319,0.45122159202583134,0.378349314967636,0.08495173279661686,0.08459451120579616,0.08249760980252177,0.02663365879561752,TTTTTT,8,126,8,8,5,5,28,(((Fin(0)|Fin(1)) & ((Inf(2) & Fin(3)) | Inf(4)) & Inf(5) & Fin(6)) | (((Fin(7) & (Inf(8) | Fin(9))) | Fin(10)) & ((Inf(11)&Inf(12)) | Inf(13)))) & ((Inf(14)&Inf(15)) | (Fin(16) & (Inf(17) | Fin(18))) | Inf(19) | Fin(20)) & (((Inf(21) | (Fin(22) & Inf(23))) & Inf(24)) | ((Fin(25)|Fin(26)) & Fin(27))),ltlcross
1320,0.45039819390513003,0.3789242999628186,0.08461924880975857,0.08301399039337412,0.0834794117952697,0.026062306703533978,TTTTTT,8,126,8,8,5,5,28,(((Fin(0)|Fin(1)) & (Inf(2) | (Fin(3) & Inf(4))) & Fin(5) & Inf(6)) | (((Fin(7) & (Inf(8) | Fin(9))) | Fin(10)) & ((Inf(11)&Inf(12)) | Inf(13)))) & ((Inf(14)&Inf(15)) | ((Fin(16) | Inf(17)) & Fin(18)) | Fin(19) | Inf(20)) & (((Inf(21) | (Fin(22) & Inf(23))) & Inf(24)) | ((Fin(25)|Fin(26)) & Fin(27))),ltlcross
1321,1.0194572649197653,0.6383672060910612,0.22264303104020655,0.22180028300499544,0.22080132801784202,2.582099519786425,TTTTTT,148,3364,30,27,14,128,21,(((Fin(0)|Fin(1)) & ((Inf(2) & Fin(3)) | Inf(4)) & Inf(5) & Fin(6)) | (((Fin(7) & (Inf(8) | Fin(9))) | Fin(10)) & ((Inf(11)&Inf(12)) | Inf(13)))) & Fin(14) & (Inf(15) | (Fin(16) & (Inf(17) | (Fin(18) & (Inf(19) | Fin(20)))))),ltlcross
1322,0.70758302800823,0.28204630099935457,0.07811843219678849,0.07791590379783883,0.0771212148014456,0.9290535639738664,TTTTTT,162,1758,35,21,11,138,10,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))) & (Inf(7) | (Fin(8) & Inf(9))),ltlcross
1323,0.7362662879750133,0.43795097002293915,0.10962627799017355,0.10852639950462617,0.11034624150488526,1.2007402451126836,TTTTTT,71,1470,8,8,5,68,21,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))) & ((Inf(7)&Inf(8)) | (Fin(9) & (Inf(10) | Fin(11))) | Inf(12) | Fin(13)) & (((Inf(14) | (Fin(15) & Inf(16))) & Inf(17)) | ((Fin(18)|Fin(19)) & Fin(20))),ltlcross
1324,1.2524903050507419,0.5362707040039822,0.17130710050696507,0.1696641854941845,0.1698793934774585,2.8020490298513323,TTTTTT,323,2530,33,29,14,298,14,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))) & Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | Fin(13)))))),ltlcross
1325,1.1598956899251789,0.6584395079407841,0.24552930000936612,0.24297495296923444,0.24275314196711406,4.1862256394233555,TTTTTT,323,2530,33,29,12,282,14,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & Inf(6))))))) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & Inf(13))))))),ltlcross
1326,0.15222185049788095,0.07553949860157445,0.00957486273953691,0.009550977980252355,0.009513040760066361,0.043919329799246044,TTTTTT,23,170,6,6,5,22,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1327,0.14056866298778914,0.06604653460672125,0.008715140139684082,0.00859510674024932,0.008590828459709883,0.04388488340191543,TTTTTT,23,170,6,6,5,22,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1328,0.18284629049594514,0.0959357387968339,0.012023938301717862,0.011965640401467682,0.011991599347675219,0.052400948200374844,TTTTTT,27,219,7,7,6,26,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1329,0.31538252299651504,0.23488334502326325,0.04941082600271329,0.0483327774098143,0.04866735260002315,0.16725792951183394,TTTTTT,22,340,6,6,5,21,12,(Inf(0) | Fin(1)) & (Inf(2) | (Inf(3)&Inf(4)) | Fin(5) | Inf(6)) & ((Fin(7)|Fin(11)) | (Fin(8) & Inf(9) & Fin(10))),ltlcross
1330,0.16160133451921865,0.08478235780494288,0.015178868800285272,0.01500140870048199,0.015057384598185309,0.14640377249452285,TTTTTT,32,245,6,6,5,31,7,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))),ltlcross
1331,0.12802257348084822,0.07335680279647931,0.008707451180089264,0.008504534299718217,0.008497773479903117,0.026883103494765238,TTTTTT,13,85,3,3,3,13,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1332,0.1596101320174057,0.09303896860219538,0.010943151550600305,0.010866839301888831,0.010815314250066876,0.032319693302270025,TTTTTT,16,116,4,4,4,16,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1333,0.15817480799159966,0.09293679520487785,0.010821622749790549,0.010750952002126724,0.010723582349601201,0.03221040350035764,TTTTTT,16,116,4,4,4,16,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1334,0.46756889997050166,0.3538854729849845,0.06877720659831539,0.06757123679853975,0.06779453519266099,0.09941890902700834,TTTTTT,11,164,3,3,3,11,12,(Inf(0) | Fin(1)) & (Inf(2) | (Inf(3)&Inf(4)) | Fin(5) | Inf(6)) & ((Fin(7)|Fin(11)) | (Fin(8) & Inf(9) & Fin(10))),ltlcross
1335,0.1449336799851153,0.08461321480572223,0.015327597750001587,0.015253169849165716,0.015249082748778165,0.12597121350700036,TTTTTT,27,193,3,3,3,27,7,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))),ltlcross
1336,0.06362190640065819,0.0365550638991408,0.006824377520242706,0.0066143270197790115,0.006620372720062733,0.03702280420111492,TTTTTT,4,52,2,2,2,4,12,(((Inf(0)&Inf(4)) & (Inf(1) | Fin(2) | Inf(3))) | ((Fin(5)|Fin(6)) & Inf(7) & Fin(8) & Fin(9))) & Fin(10) & Inf(11),ltlcross
1337,0.10697078201337717,0.06807858720421792,0.011800947948358953,0.01170208349940367,0.0116897591506131,0.04648512520361692,TTTTTT,7,88,3,3,3,7,12,(((Inf(0)&Inf(4)) & (Inf(1) | Fin(2) | Inf(3))) | ((Fin(5)|Fin(6)) & Inf(7) & Fin(8) & Fin(9))) & Fin(10) & Inf(11),ltlcross
1338,0.17976440748316236,0.1574407029838767,0.03761478149681352,0.037363559403456745,0.03774200759944506,0.01076210855098907,TTTTTT,2,20,2,2,2,2,20,(((Inf(0)&Inf(4)) & (Inf(1) | Fin(2) | Inf(3))) | ((Fin(5)|Fin(6)) & Inf(7) & Fin(8) & Fin(9))) & (Inf(10) | (Inf(11)&Inf(12)) | Fin(13) | Inf(14)) & ((Fin(15)|Fin(19)) | (Fin(16) & Inf(17) & Fin(18))),ltlcross
1339,0.2379654900287278,0.2064535029930994,0.045562631404027346,0.04469382760580629,0.04443466319935396,0.010459957900457085,TTTTTT,2,20,2,2,2,2,20,((Fin(0) & (Fin(1)|Fin(2)) & Inf(3) & Fin(4)) | ((Inf(5)&Inf(9)) & (Inf(6) | Fin(7) | Inf(8)))) & ((Fin(10)|Fin(14)) | (Fin(11) & Inf(12) & Fin(13))) & ((Inf(15)&Inf(16)) | Fin(17) | Inf(18) | Inf(19)),ltlcross
1340,0.07121933660237119,0.04174876279430464,0.010352246402180753,0.010275744600221515,0.01022517379897181,0.10808695299783722,TTTTTT,10,148,2,2,2,10,15,(((Inf(0)&Inf(4)) & (Inf(1) | Fin(2) | Inf(3))) | ((Fin(5)|Fin(6)) & Inf(7) & Fin(8) & Fin(9))) & Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))),ltlcross
1341,0.10192532750079408,0.04942634219769389,0.009393706580158322,0.009356646420201287,0.009292608459945768,0.05720731079345569,TTTTTT,15,112,2,2,2,15,7,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | Fin(4)))) & Fin(5) & Inf(6),ltlcross
1342,0.14904399801162072,0.07036447880091146,0.013009641951066441,0.013065455449395812,0.013046079350169748,0.08149766779970377,TTTTTT,20,171,3,3,3,20,7,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | Fin(4)))) & Fin(5) & Inf(6),ltlcross
1343,0.18611567650805227,0.11108113100635819,0.026027785800397395,0.02562066729879007,0.02555826380266808,0.11483592449803837,TTTTTT,9,132,2,2,2,9,15,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | Fin(4)))) & (Inf(5) | (Inf(6)&Inf(7)) | Fin(8) | Inf(9)) & ((Fin(10)|Fin(14)) | (Fin(11) & Inf(12) & Fin(13))),ltlcross
1344,0.12559523599338718,0.0547630058019422,0.01314420934941154,0.013211901797330939,0.013129246351309121,0.14817846051300876,TTTTTT,23,194,3,2,2,22,10,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | Fin(4)))) & Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | Fin(9)))),ltlcross
1345,0.10959771848865785,0.0816113149980083,0.020898096897872163,0.021134475903818385,0.020729833299992607,0.19632291595917195,TTTTTT,23,194,3,2,2,22,10,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & Inf(4))))) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & Inf(9))))),ltlcross
1346,0.05488820319296792,0.03252761310432106,0.004312682100571692,0.004044325839495286,0.004040025459835306,0.019027178798569366,TTTTTT,5,26,2,2,2,5,5,(Fin(2) | (Inf(0)&Inf(1))) & Fin(3) & Inf(4),ltlcross
1347,0.11029766098363325,0.08824095240561292,0.009294977840036155,0.008971261580009014,0.008990514499600977,0.023593656002776697,TTTTTT,5,26,2,2,2,5,5,(Inf(0) | Fin(1)) & Inf(4) & (Fin(2)|Fin(3)),ltlcross
1348,0.06020889240317047,0.034193495300132784,0.004461397399427369,0.004250507940305397,0.004133077379083261,0.018822275049751626,TTTTTT,5,26,2,2,2,5,5,(Fin(2) | (Inf(0)&Inf(1))) & Fin(3) & Inf(4),ltlcross
1349,0.07108043039916083,0.04483176820212975,0.005321501441067085,0.005283258879790083,0.005279260060051456,0.027088766096858306,TTTTTT,9,57,2,2,2,9,5,(Fin(2) | (Inf(0)&Inf(1))) & Fin(3) & Inf(4),ltlcross
1350,0.07331056300317869,0.045962353597860786,0.006888210920151323,0.006812488459981978,0.00686408456065692,0.03141946839750744,TTTTTT,9,49,2,2,2,9,6,(Fin(2) | (Inf(0)&Inf(1))) & Fin(3) & (Inf(4) | Fin(5)),ltlcross
1351,0.06360824460862205,0.03444320829585194,0.004477274699602276,0.0044085473800078035,0.004407540160464123,0.015187727849115618,TTTTTT,9,43,5,4,2,6,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1352,0.06739152319496497,0.03450719569809735,0.004471241640858352,0.004464951159898192,0.004447242500027641,0.01519265134993475,TTTTTT,9,43,5,4,2,6,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1353,0.06418442899594083,0.034385295200627296,0.00443570344010368,0.0044182125595398246,0.004410542480181903,0.01535792775102891,TTTTTT,9,43,5,4,2,6,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1354,0.08222808579448611,0.045941294403746724,0.006010236819274723,0.00596991824102588,0.005940757079515606,0.026094650698360054,TTTTTT,17,107,7,5,2,11,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1355,0.09355186480097473,0.0481485502095893,0.007738549479981884,0.007647804779699072,0.007624023499665782,0.027380259899655358,TTTTTT,17,87,7,5,3,13,5,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | Fin(4)),ltlcross
1356,0.05821274659829214,0.03530336979893036,0.0057131458597723395,0.005421241300646216,0.005435383699368686,0.03489058139966801,TTTTTT,5,34,2,2,2,5,11,((Fin(0) & (Inf(1)&Inf(2))) | (Fin(3) & Inf(4)) | (Fin(5) & Inf(6)) | (Fin(7)|Fin(8))) & Fin(9) & Inf(10),ltlcross
1357,0.061874768801499155,0.03435340590076521,0.0058380958798807114,0.00562371427891776,0.005570921240141615,0.038590328802820296,TTTTTT,5,34,2,2,2,5,11,((Fin(0) & (Inf(1)&Inf(2))) | (Fin(3) & Inf(4)) | (Fin(5) & Inf(6)) | (Fin(7)|Fin(8))) & Fin(9) & Inf(10),ltlcross
1358,0.07398786060512066,0.04572338078869507,0.0069634559005498885,0.0067558405396994205,0.006769282760797068,0.03246367889805697,TTTTTT,9,62,2,2,2,9,11,((Fin(0) & (Inf(1)&Inf(2))) | (Fin(3) & Inf(4)) | (Fin(5) & Inf(6)) | (Fin(7)|Fin(8))) & Fin(9) & Inf(10),ltlcross
1359,0.13114283501636237,0.08189049699576571,0.015571774548152461,0.015424385000369512,0.015424334147246555,0.061404515593312683,TTTTTT,9,62,2,2,2,9,11,(Inf(0) | Fin(1)) & (Inf(2) | (Fin(3)|Fin(4))) & (Inf(5) | Fin(6)) & (Inf(7) | Fin(8)) & (Inf(9)&Inf(10)),ltlcross
1360,0.07711376359220594,0.04838486360386014,0.00856493689934723,0.00852084668003954,0.008519847819115967,0.059985898400191216,TTTTTT,9,62,2,2,2,9,12,((Fin(0) & (Inf(1)&Inf(2))) | (Fin(3) & Inf(4)) | (Fin(5) & Inf(6)) | (Fin(7)|Fin(8))) & Fin(9) & (Inf(10) | Fin(11)),ltlcross
1361,0.08121487699681892,0.039193752798018976,0.007176043179351836,0.007207826740341261,0.007166992460843176,0.05132208740105852,TTTTTT,17,108,2,2,2,17,10,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & Inf(7))))))) & Fin(8) & Inf(9),ltlcross
1362,0.09646344620268792,0.03985562640009448,0.008148691239766777,0.008101558559574187,0.008124422599794344,0.07898971539689228,TTTTTT,17,108,2,2,2,17,10,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & Inf(7))))))) & Fin(8) & Inf(9),ltlcross
1363,0.09948343949508853,0.05208446480100974,0.009332074300618842,0.009309850819408893,0.009294587220065296,0.08889186719898134,TTTTTT,26,195,2,2,2,26,10,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & Inf(7))))))) & Fin(8) & Inf(9),ltlcross
1364,0.103769655484939,0.05519007680704817,0.011465283352299594,0.011487334599951281,0.011447910100105218,0.10931130501558073,TTTTTT,26,160,2,2,2,26,11,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & Inf(7))))))) & Fin(8) & (Inf(9) | Fin(10)),ltlcross
1365,0.159702359494986,0.13684428797569126,0.030539787700399758,0.030207873601466418,0.030316839599981903,0.23560258897487074,TTTTTT,26,160,2,2,2,26,11,(Inf(0) | (Fin(1) & Inf(2))) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | Fin(10)))))))),ltlcross
1366,0.08331973839085549,0.05393289999337867,0.008300555620808154,0.008152556240092963,0.008167494300287216,0.06352025080705062,TTTTTT,17,157,2,2,2,17,7,(Fin(4) | (Inf(0)&Inf(1)&Inf(2)&Inf(3))) & Fin(5) & Inf(6),ltlcross
1367,0.2730064850184135,0.17667547101154923,0.02565156139899045,0.02454097130103037,0.025614208402112128,0.13029915047809482,TTTTTT,17,157,2,2,2,17,7,(Inf(0) | Fin(1)) & Inf(6) & (Fin(2)|Fin(3)|Fin(4)|Fin(5)),ltlcross
1368,0.12582118951831944,0.08236549339490011,0.011433505249442533,0.011251014500157908,0.011300205648876727,0.07033930779434741,TTTTTT,20,176,2,2,2,20,7,(Fin(4) | (Inf(0)&Inf(1)&Inf(2)&Inf(3))) & Fin(5) & Inf(6),ltlcross
1369,0.1825724980153609,0.1266166109999176,0.01727560404979158,0.016925760800950228,0.01674226409813855,0.1546811955049634,TTTTTT,37,365,2,2,2,37,7,(Fin(4) | (Inf(0)&Inf(1)&Inf(2)&Inf(3))) & Inf(5) & Fin(6),ltlcross
1370,0.1913364520005416,0.13523589150281623,0.021989568904973566,0.021934217103989795,0.02179627660079859,0.18660955101950094,TTTTTT,37,329,2,2,2,37,8,(Fin(4) | (Inf(0)&Inf(1)&Inf(2)&Inf(3))) & Fin(5) & (Inf(6) | Fin(7)),ltlcross
1371,0.1379167349950876,0.09347722859820351,0.01604169590282254,0.016091443799086846,0.015652629948453976,0.1163233575061895,TTTTTT,56,494,4,3,2,33,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1372,0.20363303401973099,0.1348737474763766,0.021334986895089968,0.020997722103493287,0.021015431097475813,0.1318154860055074,TTTTTT,68,562,8,7,4,41,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1373,0.19973965649842285,0.13478879199828953,0.021719374501844867,0.02147701639914885,0.021276899898657574,0.13911705749342218,TTTTTT,68,562,8,7,4,41,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1374,0.24470854399260134,0.17145844700280577,0.02830777820199728,0.027796977397520094,0.027885833097388967,0.22432781103998423,TTTTTT,100,956,4,3,2,60,4,(Inf(0) | Fin(1)) & Inf(2) & Fin(3),ltlcross
1375,0.2722157249809243,0.18152820898103528,0.03511887429631315,0.03505328219616786,0.035481864400207994,0.27436832297826186,TTTTTT,100,840,4,3,3,99,5,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | Fin(4)),ltlcross
1376,0.1290968454850372,0.08137715680059046,0.02347954860306345,0.0233118089963682,0.023392065399093553,0.3770177139667794,TTTTTT,59,921,2,2,2,59,8,(Fin(5) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4))) & Fin(6) & Inf(7),ltlcross
1377,0.7250038099009544,0.37820023903623223,0.14398353101569228,0.14362715551396832,0.14394666950101964,0.8373966459184885,TTTTTT,59,921,2,2,2,59,8,(Inf(0) | Fin(1)) & Inf(7) & (Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6)),ltlcross
1378,0.14579307549865916,0.09121936920564622,0.024657998303882777,0.024506619304884226,0.024498865799978377,0.37715487502282485,TTTTTT,60,926,2,2,2,60,8,(Fin(5) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4))) & Fin(6) & Inf(7),ltlcross
1379,0.4097832760307938,0.27736739499960095,0.04947078740224242,0.04921604759292677,0.04904018020024523,0.7216698119882494,TTTTTT,112,1751,2,2,2,112,8,(Fin(5) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4))) & Inf(6) & Fin(7),ltlcross
1380,0.42686378804501146,0.2956076000118628,0.06182956279953942,0.06147495460463688,0.06145203940104693,0.8516185180051252,TTTTTT,112,1640,2,2,2,112,9,(Fin(5) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4))) & Fin(6) & (Inf(7) | Fin(8)),ltlcross
1381,0.40277533407788724,0.28880617301911116,0.09811030760174617,0.0978746845968999,0.09767019300488755,0.8047456520143896,TTTTTT,261,3635,4,3,2,156,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1382,0.40027753403410316,0.2870073619997129,0.09283601000788622,0.0920978248002939,0.09217704579932615,0.7839564220048487,TTTTTT,254,3515,6,5,3,152,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1383,0.3961334389750846,0.27744285605149344,0.08661234279861674,0.08650137219810858,0.08581131700193509,0.8380533860763535,TTTTTT,254,3515,6,5,3,152,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1384,0.9632215599995106,0.6993814719608054,0.18165774099179544,0.18084251499385573,0.1807910939969588,1.5050378401065245,TTTTTT,497,7125,4,3,2,299,4,(Inf(0) | Fin(1)) & Inf(2) & Fin(3),ltlcross
1385,1.0576670200680383,0.7357026999816298,0.2090815140400082,0.20787398098036647,0.2074633429874666,1.9316985399927944,TTTTTT,497,6573,4,3,3,496,5,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | Fin(4)),ltlcross
1386,0.37906240997835994,0.22769918199628592,0.1571397545048967,0.15731422300450504,0.15646149098756723,2.9329899995354936,TTTTTT,317,6950,2,2,2,317,9,(Fin(6) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5))) & Fin(7) & Inf(8),ltlcross
1387,3.259841530234553,1.491598904831335,1.0006301320390776,1.0057703100028448,1.0020976699888706,8.377387000946328,TTTTTT,317,6950,2,2,2,317,9,(Inf(0) | Fin(1)) & Inf(8) & (Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6)|Fin(7)),ltlcross
1388,0.3955687399720773,0.23624111898243427,0.15727846199297346,0.15800910300458781,0.15676512851496227,2.916031049680896,TTTTTT,318,6955,2,2,2,318,9,(Fin(6) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5))) & Fin(7) & Inf(8),ltlcross
1389,1.0943195599247701,0.7248099979478866,0.20986918598646298,0.20847887394484133,0.2080414619995281,3.914081380353309,TTTTTT,388,8901,2,2,2,388,9,(Fin(6) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5))) & Inf(7) & Fin(8),ltlcross
1390,1.1287757300306112,0.7683621679898351,0.24308670999016613,0.2426683809608221,0.24162144295405596,4.630260419799015,TTTTTT,388,8514,2,2,2,388,10,(Fin(6) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5))) & Fin(7) & (Inf(8) | Fin(9)),ltlcross
1391,2.07416674005799,1.5311981149716303,0.7794269080040976,0.7815625260118395,0.779677725979127,7.178959239972755,TTTTTT,1866,34626,4,3,2,1119,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1392,2.0220810099272057,1.491411675233394,0.7690343339927495,0.7705543079646304,0.7740969459991902,6.973940099123865,TTTTTT,1824,33833,8,7,4,1094,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1393,2.0105287403566763,1.443600110069383,0.7443653139052913,0.7404906039591879,0.7391454039607197,7.519423740450293,TTTTTT,1824,33833,8,7,4,1094,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
1394,3.593096139957197,2.577885859645903,0.9766325160162523,0.9750511979218572,0.9713876200839877,9.355057780630887,TTTTTT,2366,46255,4,3,2,1421,4,(Inf(0) | Fin(1)) & Inf(2) & Fin(3),ltlcross
1395,3.9160540502052754,2.690592330181971,1.056763204978779,1.0689687400008552,1.066386740130838,12.379093049094081,TTTTTT,2366,43758,4,3,3,2365,5,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | Fin(4)),ltlcross
1396,0.053027303400449456,0.03332389919669367,0.00443909544032067,0.004389559640549124,0.004384894300019368,0.027916989201912656,TTTTTT,9,58,2,2,2,9,5,(Fin(2) | (Inf(0)&Inf(1))) & Fin(3) & Inf(4),ltlcross
1397,0.1126197325065732,0.08987157440278679,0.010653617751086131,0.01042809494829271,0.010428373402100987,0.03289546850137413,TTTTTT,9,58,2,2,2,9,5,(Inf(0) | Fin(1)) & Inf(4) & (Fin(2)|Fin(3)),ltlcross
1398,0.05621926060412079,0.03343847849755548,0.004590541060315445,0.004541144639952108,0.0045294573600403966,0.029702982195885852,TTTTTT,9,58,2,2,2,9,5,(Fin(2) | (Inf(0)&Inf(1))) & Fin(3) & Inf(4),ltlcross
